Drug1	Drug2
DB00215	DB00563
DB00215	DB01036
DB00215	DB01048
DB00215	DB01416
DB00215	DB01203
DB00215	DB00211
DB00215	DB01291
DB00215	DB00459
DB00215	DB01076
DB00215	DB00361
DB00215	DB00194
DB00215	DB00381
DB00215	DB00808
DB00215	DB00590
DB00215	DB00203
DB00215	DB00262
DB00215	DB00252
DB00215	DB00338
DB00215	DB00921
DB00215	DB00802
DB00215	DB00627
DB00215	DB00450
DB00215	DB00969
DB00215	DB01240
DB00215	DB00280
DB00215	DB01267
DB00215	DB00927
DB00215	DB01059
DB00215	DB00962
DB00215	DB00270
DB00215	DB00698
DB00215	DB01129
DB00215	DB00327
DB00215	DB00724
DB00215	DB00674
DB00215	DB00820
DB00215	DB00359
DB00215	DB01182
DB00215	DB00201
DB00215	DB00285
DB00215	DB00762
DB00215	DB00583
DB00215	DB01273
DB00215	DB00850
DB00215	DB00654
DB00215	DB00916
DB00215	DB00408
DB00215	DB00537
DB00215	DB00833
DB00215	DB01149
DB00215	DB00741
DB00215	DB00708
DB00215	DB00658
DB00215	DB00621
DB00215	DB00829
DB00215	DB00533
DB00215	DB00198
DB00215	DB00883
DB00215	DB01077
DB00215	DB00193
DB00215	DB01156
DB00215	DB00818
DB00215	DB00880
DB00215	DB01586
DB00215	DB00884
DB00215	DB00747
DB00215	DB00889
DB00215	DB00842
DB00215	DB00851
DB00215	DB00770
DB00215	DB00623
DB00215	DB00819
DB00215	DB00230
DB00215	DB00844
DB00215	DB00208
DB00215	DB01410
DB00215	DB00497
DB00215	DB00811
DB00215	DB00991
DB00215	DB02379
DB00215	DB01623
DB00215	DB01085
DB00215	DB00489
DB00215	DB01083
DB00215	DB00493
DB00215	DB00196
DB00215	DB00445
DB00215	DB00620
DB00215	DB00740
DB00215	DB00371
DB00215	DB00564
DB00215	DB01217
DB00215	DB00115
DB00215	DB00959
DB00215	DB00763
DB00215	DB00209
DB00215	DB00873
DB00215	DB01050
DB00215	DB00277
DB00215	DB01060
DB00215	DB00465
DB00215	DB00625
DB00215	DB00906
DB00215	DB00351
DB00215	DB00960
DB00215	DB01215
DB00215	DB01167
DB00215	DB00727
DB00215	DB01047
DB00215	DB00402
DB00215	DB01118
DB00215	DB00784
DB00215	DB00683
DB00215	DB00393
DB00215	DB00425
DB00215	DB01128
DB00215	DB01202
DB00215	DB00869
DB00215	DB01186
DB00215	DB00745
DB00215	DB00303
DB00215	DB01020
DB00215	DB00947
DB00215	DB00545
DB00215	DB01181
DB00215	DB00477
DB00215	DB00951
DB00215	DB00407
DB00215	DB00377
DB00215	DB01229
DB00215	DB00297
DB00215	DB01045
DB00215	DB00799
DB00215	DB01222
DB00215	DB01014
DB00215	DB00284
DB00215	DB00199
DB00215	DB00619
DB00215	DB00281
DB00215	DB00330
DB00215	DB01211
DB00215	DB00315
DB00215	DB00220
DB00215	DB00401
DB00215	DB01610
DB00215	DB00557
DB00215	DB00603
DB00215	DB00790
DB00215	DB00690
DB00215	DB01406
DB00215	DB00214
DB00215	DB00480
DB00215	DB01005
DB00215	DB00207
DB00215	DB00909
DB00215	DB00773
DB00215	DB00535
DB00215	DB00900
DB00215	DB00734
DB00215	DB00806
DB00215	DB00611
DB00215	DB01173
DB00215	DB00544
DB00215	DB00461
DB00215	DB01260
DB00215	DB00279
DB00215	DB00238
DB00215	DB00313
DB00215	DB00541
DB00215	DB00887
DB00215	DB01095
DB00215	DB01112
DB00215	DB01136
DB00215	DB00443
DB00215	DB00310
DB00215	DB00550
DB00215	DB00438
DB00215	DB01044
DB00215	DB01595
DB00215	DB00983
DB00215	DB01150
DB00215	DB00822
DB00215	DB00813
DB00215	DB00549
DB00215	DB00484
DB00215	DB00376
DB00215	DB00482
DB00215	DB00356
DB00215	DB00481
DB00215	DB01079
DB00215	DB00780
DB00215	DB00567
DB00215	DB00333
DB00215	DB00749
DB00215	DB00804
DB00215	DB01062
DB00215	DB00669
DB00215	DB00874
DB00215	DB00998
DB00215	DB01242
DB00215	DB01241
DB00215	DB00881
DB00215	DB00186
DB00215	DB04441
DB00215	DB00184
DB00215	DB00490
DB00215	DB00675
DB00215	DB00843
DB00215	DB00524
DB00215	DB00332
DB00215	DB00989
DB00215	DB00334
DB00215	DB00912
DB00215	DB01069
DB00215	DB00175
DB00215	DB00374
DB00215	DB00973
DB00215	DB00395
DB00215	DB01110
DB00215	DB00494
DB00215	DB00503
DB00215	DB00475
DB00215	DB01232
DB00215	DB00158
DB00215	DB00502
DB00215	DB01132
DB00215	DB00938
DB00215	DB00448
DB00215	DB00622
DB00215	DB01097
DB00215	DB00496
DB00215	DB01068
DB00215	DB00796
DB00215	DB01008
DB00215	DB01043
DB00215	DB00495
DB00215	DB01037
DB00215	DB00795
DB00215	DB00136
DB00215	DB00966
DB00215	DB00399
DB00215	DB00331
DB00215	DB00986
DB00215	DB00423
DB00215	DB00538
DB00215	DB06151
DB00215	DB00950
DB00215	DB00605
DB00215	DB00191
DB00215	DB01104
DB00215	DB00758
DB00215	DB00390
DB00215	DB00177
DB00215	DB00320
DB00215	DB01023
DB00215	DB01039
DB00215	DB00722
DB00215	DB00958
DB00215	DB00915
DB00215	DB00176
DB00215	DB00776
DB00215	DB00328
DB00215	DB05271
DB00215	DB00897
DB00215	DB00668
DB00215	DB00264
DB00215	DB01183
DB00215	DB00753
DB00215	DB01001
DB00215	DB00396
DB00215	DB01142
DB00215	DB00404
DB00215	DB00717
DB00215	DB01072
DB00215	DB01022
DB00215	DB00641
DB00215	DB00650
DB00215	DB00457
DB00215	DB01105
DB00215	DB00216
DB00215	DB00292
DB00215	DB00972
DB00215	DB01611
DB00215	DB00468
DB00215	DB00783
DB00215	DB00584
DB00215	DB00715
DB00215	DB00695
DB00215	DB00316
DB00215	DB01101
DB00215	DB01006
DB00215	DB01190
DB00215	DB01367
DB00215	DB00370
DB00215	DB00565
DB00215	DB01589
DB00215	DB00227
DB00215	DB00225
DB00215	DB00294
DB00215	DB00575
DB00215	DB01609
DB00215	DB00794
DB00215	DB00737
DB00215	DB00257
DB00215	DB01219
DB00215	DB00877
DB00215	DB01126
DB00215	DB00317
DB00215	DB00678
DB00215	DB00904
DB00215	DB01067
DB00215	DB01041
DB00215	DB01029
DB00215	DB01238
DB00215	DB01577
DB00215	DB00367
DB00215	DB00339
DB00215	DB00656
DB00215	DB01117
DB00215	DB00421
DB00215	DB01264
DB00215	DB00930
DB00215	DB00451
DB00215	DB00684
DB00215	DB00470
DB00215	DB00178
DB00215	DB00857
DB00215	DB01254
DB00215	DB01016
DB00215	DB00918
DB00215	DB00863
DB00215	DB00987
DB00215	DB00188
DB00215	DB00523
DB00215	DB01216
DB00215	DB00501
DB00215	DB00878
DB00215	DB00433
DB00215	DB01194
DB00215	DB00273
DB00215	DB02530
DB00752	DB00213
DB00752	DB00555
DB00752	DB01224
DB00752	DB00630
DB00752	DB00422
DB00752	DB00231
DB00752	DB00338
DB00752	DB00829
DB00752	DB01156
DB00752	DB00842
DB00752	DB00425
DB00752	DB00745
DB00752	DB00734
DB00752	DB00279
DB00752	DB00186
DB00752	DB00843
DB00752	DB00334
DB00752	DB00448
DB00752	DB01068
DB00752	DB00776
DB00752	DB00404
DB00752	DB00783
DB00752	DB00715
DB00752	DB01238
DB00752	DB00421
DB00752	DB00451
DB00752	DB00273
DB00457	DB00945
DB00457	DB00213
DB00457	DB01197
DB00457	DB01115
DB00457	DB00571
DB00457	DB00968
DB00457	DB00455
DB00457	DB01233
DB00457	DB00999
DB00457	DB00577
DB00457	DB00335
DB00457	DB00531
DB00457	DB00343
DB00457	DB00630
DB00457	DB01076
DB00457	DB00381
DB00457	DB00590
DB00457	DB00338
DB00457	DB00927
DB00457	DB00533
DB00457	DB01586
DB00457	DB00564
DB00457	DB00115
DB00457	DB00425
DB00457	DB01211
DB00457	DB00790
DB00457	DB00214
DB00457	DB01136
DB00457	DB00443
DB00457	DB01595
DB00457	DB00482
DB00457	DB04441
DB00457	DB00843
DB00457	DB00175
DB00457	DB00973
DB00457	DB00448
DB00457	DB00796
DB00457	DB00966
DB00457	DB00331
DB00457	DB00758
DB00457	DB00177
DB00457	DB00722
DB00457	DB00264
DB00457	DB00641
DB00457	DB00215
DB00457	DB00584
DB00457	DB00695
DB00457	DB00316
DB00457	DB00678
DB00457	DB01029
DB00457	DB00451
DB00457	DB00863
DB00457	DB00273
DB01105	DB00945
DB01105	DB00213
DB01105	DB01197
DB01105	DB00341
DB01105	DB00571
DB01105	DB00635
DB01105	DB00275
DB01105	DB00455
DB01105	DB00924
DB01105	DB00218
DB01105	DB00472
DB01105	DB00295
DB01105	DB00182
DB01105	DB00999
DB01105	DB00577
DB01105	DB00586
DB01105	DB00580
DB01105	DB00335
DB01105	DB00967
DB01105	DB00343
DB01105	DB00630
DB01105	DB00563
DB01105	DB01036
DB01105	DB01076
DB01105	DB00590
DB01105	DB00338
DB01105	DB00927
DB01105	DB01129
DB01105	DB00327
DB01105	DB00285
DB01105	DB00537
DB01105	DB00741
DB01105	DB00829
DB01105	DB00533
DB01105	DB00193
DB01105	DB01156
DB01105	DB00497
DB01105	DB01083
DB01105	DB00620
DB01105	DB01050
DB01105	DB00727
DB01105	DB00425
DB01105	DB00745
DB01105	DB01020
DB01105	DB00315
DB01105	DB00909
DB01105	DB00611
DB01105	DB00461
DB01105	DB00443
DB01105	DB00813
DB01105	DB00482
DB01105	DB00567
DB01105	DB00749
DB01105	DB00669
DB01105	DB00524
DB01105	DB00175
DB01105	DB00973
DB01105	DB01132
DB01105	DB00448
DB01105	DB01068
DB01105	DB00796
DB01105	DB00331
DB01105	DB00423
DB01105	DB00950
DB01105	DB00191
DB01105	DB01104
DB01105	DB00758
DB01105	DB00177
DB01105	DB01039
DB01105	DB00722
DB01105	DB00264
DB01105	DB01001
DB01105	DB00404
DB01105	DB00641
DB01105	DB00215
DB01105	DB00783
DB01105	DB00584
DB01105	DB00715
DB01105	DB00695
DB01105	DB00316
DB01105	DB00678
DB01105	DB00904
DB01105	DB01041
DB01105	DB01029
DB01105	DB00451
DB01105	DB00178
DB01105	DB00863
DB01105	DB00273
DB00216	DB00945
DB00216	DB00996
DB00216	DB00952
DB00216	DB00213
DB00216	DB00697
DB00216	DB00268
DB00216	DB00555
DB00216	DB00862
DB00216	DB00953
DB00216	DB00341
DB00216	DB00571
DB00216	DB00635
DB00216	DB00455
DB00216	DB01009
DB00216	DB00710
DB00216	DB01224
DB00216	DB00924
DB00216	DB00540
DB00216	DB00472
DB00216	DB01233
DB00216	DB00295
DB00216	DB01137
DB00216	DB00999
DB00216	DB00586
DB00216	DB00580
DB00216	DB00335
DB00216	DB00864
DB00216	DB00343
DB00216	DB00661
DB00216	DB00630
DB00216	DB00153
DB00216	DB00231
DB00216	DB01036
DB00216	DB00338
DB00216	DB00927
DB00216	DB00698
DB00216	DB01129
DB00216	DB00327
DB00216	DB00285
DB00216	DB01273
DB00216	DB00829
DB00216	DB00533
DB00216	DB00193
DB00216	DB01156
DB00216	DB00230
DB00216	DB00497
DB00216	DB00196
DB00216	DB00620
DB00216	DB00564
DB00216	DB01050
DB00216	DB00727
DB00216	DB00402
DB00216	DB00425
DB00216	DB01202
DB00216	DB00745
DB00216	DB00407
DB00216	DB00281
DB00216	DB00315
DB00216	DB00557
DB00216	DB00603
DB00216	DB00461
DB00216	DB01260
DB00216	DB00313
DB00216	DB01136
DB00216	DB00813
DB00216	DB00482
DB00216	DB01079
DB00216	DB00749
DB00216	DB01062
DB00216	DB00669
DB00216	DB00998
DB00216	DB00186
DB00216	DB00490
DB00216	DB00332
DB00216	DB00334
DB00216	DB01069
DB00216	DB00175
DB00216	DB00395
DB00216	DB00448
DB00216	DB01068
DB00216	DB00331
DB00216	DB00423
DB00216	DB00950
DB00216	DB01104
DB00216	DB00758
DB00216	DB00177
DB00216	DB01039
DB00216	DB00722
DB00216	DB00668
DB00216	DB00264
DB00216	DB01001
DB00216	DB00396
DB00216	DB00404
DB00216	DB00641
DB00216	DB00215
DB00216	DB00783
DB00216	DB00715
DB00216	DB00316
DB00216	DB01589
DB00216	DB00678
DB00216	DB00904
DB00216	DB01029
DB00216	DB00656
DB00216	DB00451
DB00216	DB00918
DB00216	DB00863
DB00216	DB00433
DB00216	DB00273
DB00292	DB00945
DB00292	DB00213
DB00292	DB01413
DB00292	DB01236
DB00292	DB01115
DB00292	DB00424
DB00292	DB00601
DB00292	DB01233
DB00292	DB00295
DB00292	DB01137
DB00292	DB00999
DB00292	DB00586
DB00292	DB01337
DB00292	DB01327
DB00292	DB00864
DB00292	DB00661
DB00292	DB00787
DB00292	DB00512
DB00292	DB00231
DB00292	DB00860
DB00292	DB00338
DB00292	DB00450
DB00292	DB00927
DB00292	DB00327
DB00292	DB00916
DB00292	DB00537
DB00292	DB00741
DB00292	DB00708
DB00292	DB00829
DB00292	DB00818
DB00292	DB00196
DB00292	DB00959
DB00292	DB00727
DB00292	DB00683
DB00292	DB00425
DB00292	DB00407
DB00292	DB00281
DB00292	DB00214
DB00292	DB00734
DB00292	DB01112
DB00292	DB01136
DB00292	DB00443
DB00292	DB01044
DB00292	DB00813
DB00292	DB00435
DB00292	DB00186
DB00292	DB00332
DB00292	DB00448
DB00292	DB06151
DB00292	DB00758
DB00292	DB00390
DB00292	DB00668
DB00292	DB00264
DB00292	DB00753
DB00292	DB01001
DB00292	DB01022
DB00292	DB00641
DB00292	DB00215
DB00292	DB00695
DB00292	DB00316
DB00292	DB01190
DB00292	DB00565
DB00292	DB00575
DB00292	DB01331
DB00292	DB00904
DB00292	DB00421
DB00292	DB00451
DB00292	DB00178
DB00292	DB00863
DB00292	DB00987
DB00972	DB00945
DB00972	DB00996
DB00972	DB00213
DB00972	DB00181
DB00972	DB00268
DB00972	DB00341
DB00972	DB00394
DB00972	DB00635
DB00972	DB00275
DB00972	DB00455
DB00972	DB01224
DB00972	DB00924
DB00972	DB00218
DB00972	DB00472
DB00972	DB00413
DB00972	DB01137
DB00972	DB00999
DB00972	DB00580
DB00972	DB00335
DB00972	DB00967
DB00972	DB00343
DB00972	DB00630
DB00972	DB00787
DB00972	DB00231
DB00972	DB00563
DB00972	DB01036
DB00972	DB01291
DB00972	DB01076
DB00972	DB00381
DB00972	DB00338
DB00972	DB00627
DB00972	DB00927
DB00972	DB01129
DB00972	DB00285
DB00972	DB01273
DB00972	DB00829
DB00972	DB00533
DB00972	DB00193
DB00972	DB01156
DB00972	DB00884
DB00972	DB00230
DB00972	DB00620
DB00972	DB01050
DB00972	DB01060
DB00972	DB00727
DB00972	DB00402
DB00972	DB00425
DB00972	DB00745
DB00972	DB00407
DB00972	DB01222
DB00972	DB01211
DB00972	DB00207
DB00972	DB01136
DB00972	DB00443
DB00972	DB00983
DB00972	DB00482
DB00972	DB00567
DB00972	DB00874
DB00972	DB00186
DB00972	DB00490
DB00972	DB00332
DB00972	DB01069
DB00972	DB00175
DB00972	DB00973
DB00972	DB00158
DB00972	DB00938
DB00972	DB00448
DB00972	DB01068
DB00972	DB00331
DB00972	DB00950
DB00972	DB01104
DB00972	DB00758
DB00972	DB00390
DB00972	DB00177
DB00972	DB01039
DB00972	DB00722
DB00972	DB00668
DB00972	DB00264
DB00972	DB01001
DB00972	DB00404
DB00972	DB00641
DB00972	DB00215
DB00972	DB00468
DB00972	DB00783
DB00972	DB00715
DB00972	DB00695
DB00972	DB00316
DB00972	DB00227
DB00972	DB00575
DB00972	DB00678
DB00972	DB00451
DB00972	DB00178
DB00972	DB00863
DB00972	DB00273
DB01611	DB00945
DB01611	DB00458
DB01611	DB00996
DB01611	DB00454
DB01611	DB00213
DB01611	DB00492
DB01611	DB01212
DB01611	DB00697
DB01611	DB01413
DB01611	DB00181
DB01611	DB01195
DB01611	DB00250
DB01611	DB01033
DB01611	DB00582
DB01611	DB00268
DB01611	DB00555
DB01611	DB00204
DB01611	DB00542
DB01611	DB01197
DB01611	DB00953
DB01611	DB01115
DB01611	DB00341
DB01611	DB00394
DB01611	DB00571
DB01611	DB00635
DB01611	DB00275
DB01611	DB00681
DB01611	DB00968
DB01611	DB00455
DB01611	DB01009
DB01611	DB00710
DB01611	DB01224
DB01611	DB00601
DB01611	DB00924
DB01611	DB00540
DB01611	DB00218
DB01611	DB00559
DB01611	DB00472
DB01611	DB00321
DB01611	DB00413
DB01611	DB00410
DB01611	DB00244
DB01611	DB01233
DB01611	DB00295
DB01611	DB01137
DB01611	DB00999
DB01611	DB00439
DB01611	DB00577
DB01611	DB00586
DB01611	DB00580
DB01611	DB00426
DB01611	DB00993
DB01611	DB00335
DB01611	DB00967
DB01611	DB00363
DB01611	DB00531
DB01611	DB00864
DB01611	DB00343
DB01611	DB01162
DB01611	DB00350
DB01611	DB00661
DB01611	DB00630
DB01611	DB00787
DB01611	DB00512
DB01611	DB00422
DB01611	DB00598
DB01611	DB00222
DB01611	DB06700
DB01611	DB00612
DB01611	DB01032
DB01611	DB00836
DB01611	DB00624
DB01611	DB00153
DB01611	DB00231
DB01611	DB00373
DB01611	DB00860
DB01611	DB00585
DB01611	DB00563
DB01611	DB01036
DB01611	DB01203
DB01611	DB01291
DB01611	DB01076
DB01611	DB00381
DB01611	DB00808
DB01611	DB00590
DB01611	DB00203
DB01611	DB00252
DB01611	DB00338
DB01611	DB00861
DB01611	DB00627
DB01611	DB01240
DB01611	DB00927
DB01611	DB00962
DB01611	DB00698
DB01611	DB01129
DB01611	DB00327
DB01611	DB00724
DB01611	DB00820
DB01611	DB00359
DB01611	DB00285
DB01611	DB00762
DB01611	DB01273
DB01611	DB00654
DB01611	DB00916
DB01611	DB00537
DB01611	DB01149
DB01611	DB00741
DB01611	DB00829
DB01611	DB00533
DB01611	DB00883
DB01611	DB01077
DB01611	DB00193
DB01611	DB01156
DB01611	DB01586
DB01611	DB00884
DB01611	DB00747
DB01611	DB00842
DB01611	DB00230
DB01611	DB00497
DB01611	DB00811
DB01611	DB00991
DB01611	DB01085
DB01611	DB01083
DB01611	DB00196
DB01611	DB00445
DB01611	DB00620
DB01611	DB00564
DB01611	DB00115
DB01611	DB00959
DB01611	DB00873
DB01611	DB01050
DB01611	DB01060
DB01611	DB00465
DB01611	DB00625
DB01611	DB00906
DB01611	DB01167
DB01611	DB00727
DB01611	DB00402
DB01611	DB00425
DB01611	DB01202
DB01611	DB00745
DB01611	DB01020
DB01611	DB00951
DB01611	DB00407
DB01611	DB01229
DB01611	DB01045
DB01611	DB01222
DB01611	DB00199
DB01611	DB00619
DB01611	DB00281
DB01611	DB01211
DB01611	DB00401
DB01611	DB00557
DB01611	DB00603
DB01611	DB00790
DB01611	DB00214
DB01611	DB00207
DB01611	DB00734
DB01611	DB00806
DB01611	DB00611
DB01611	DB00461
DB01611	DB00279
DB01611	DB00313
DB01611	DB00541
DB01611	DB00608
DB01611	DB00887
DB01611	DB01112
DB01611	DB01136
DB01611	DB00443
DB01611	DB01044
DB01611	DB00813
DB01611	DB00549
DB01611	DB00484
DB01611	DB00482
DB01611	DB00481
DB01611	DB01079
DB01611	DB00567
DB01611	DB00749
DB01611	DB00804
DB01611	DB01062
DB01611	DB00669
DB01611	DB01241
DB01611	DB00881
DB01611	DB00186
DB01611	DB00184
DB01611	DB00490
DB01611	DB00675
DB01611	DB00843
DB01611	DB00524
DB01611	DB00332
DB01611	DB00334
DB01611	DB00912
DB01611	DB01069
DB01611	DB00175
DB01611	DB00374
DB01611	DB00973
DB01611	DB00395
DB01611	DB00158
DB01611	DB01132
DB01611	DB00938
DB01611	DB00448
DB01611	DB01097
DB01611	DB01068
DB01611	DB00796
DB01611	DB01043
DB01611	DB00795
DB01611	DB00136
DB01611	DB00966
DB01611	DB00399
DB01611	DB00331
DB01611	DB00423
DB01611	DB06151
DB01611	DB00950
DB01611	DB00605
DB01611	DB01104
DB01611	DB00758
DB01611	DB00390
DB01611	DB00177
DB01611	DB01023
DB01611	DB01039
DB01611	DB00722
DB01611	DB00958
DB01611	DB00776
DB01611	DB00328
DB01611	DB00264
DB01611	DB01001
DB01611	DB00396
DB01611	DB01142
DB01611	DB00404
DB01611	DB00641
DB01611	DB00650
DB01611	DB00215
DB01611	DB00468
DB01611	DB00783
DB01611	DB00584
DB01611	DB00715
DB01611	DB00695
DB01611	DB00316
DB01611	DB01101
DB01611	DB01006
DB01611	DB01190
DB01611	DB00370
DB01611	DB00227
DB01611	DB00575
DB01611	DB00794
DB01611	DB00737
DB01611	DB00257
DB01611	DB00877
DB01611	DB00678
DB01611	DB00904
DB01611	DB00859
DB01611	DB01067
DB01611	DB01041
DB01611	DB01029
DB01611	DB01238
DB01611	DB00656
DB01611	DB01188
DB01611	DB00421
DB01611	DB00930
DB01611	DB00451
DB01611	DB00178
DB01611	DB00857
DB01611	DB01016
DB01611	DB00863
DB01611	DB01216
DB01611	DB00501
DB01611	DB00433
DB01611	DB00273
DB00468	DB00945
DB00468	DB00526
DB00468	DB00996
DB00468	DB00454
DB00468	DB00213
DB00468	DB00492
DB00468	DB01212
DB00468	DB00697
DB00468	DB00853
DB00468	DB00440
DB00468	DB00181
DB00468	DB00268
DB00468	DB01248
DB00468	DB00555
DB00468	DB00862
DB00468	DB00195
DB00468	DB00542
DB00468	DB01115
DB00468	DB00341
DB00468	DB00394
DB00468	DB02300
DB00468	DB00571
DB00468	DB00635
DB00468	DB00441
DB00468	DB01026
DB00468	DB00275
DB00468	DB00455
DB00468	DB01009
DB00468	DB00710
DB00468	DB01224
DB00468	DB00924
DB00468	DB00540
DB00468	DB00218
DB00468	DB00559
DB00468	DB00975
DB00468	DB00248
DB00468	DB00472
DB00468	DB00321
DB00468	DB00413
DB00468	DB00410
DB00468	DB01233
DB00468	DB00295
DB00468	DB01137
DB00468	DB00999
DB00468	DB00577
DB00468	DB00415
DB00468	DB00586
DB00468	DB00580
DB00468	DB01337
DB00468	DB00993
DB00468	DB01327
DB00468	DB00335
DB00468	DB00967
DB00468	DB00864
DB00468	DB00343
DB00468	DB01162
DB00468	DB00180
DB00468	DB00200
DB00468	DB00661
DB00468	DB00630
DB00468	DB00787
DB00468	DB00512
DB00468	DB00422
DB00468	DB01140
DB00468	DB00598
DB00468	DB00222
DB00468	DB00612
DB00468	DB01032
DB00468	DB00836
DB00468	DB00624
DB00468	DB00231
DB00468	DB00373
DB00468	DB00860
DB00468	DB00585
DB00468	DB00563
DB00468	DB01036
DB00468	DB01291
DB00468	DB01076
DB00468	DB00381
DB00468	DB00808
DB00468	DB00590
DB00468	DB00203
DB00468	DB00252
DB00468	DB00338
DB00468	DB00627
DB00468	DB00927
DB00468	DB00698
DB00468	DB01129
DB00468	DB00327
DB00468	DB00820
DB00468	DB00285
DB00468	DB01273
DB00468	DB00654
DB00468	DB00916
DB00468	DB00537
DB00468	DB00741
DB00468	DB00658
DB00468	DB00829
DB00468	DB00533
DB00468	DB00883
DB00468	DB00193
DB00468	DB01156
DB00468	DB00818
DB00468	DB01586
DB00468	DB00884
DB00468	DB00889
DB00468	DB00842
DB00468	DB00230
DB00468	DB00497
DB00468	DB00811
DB00468	DB00991
DB00468	DB00489
DB00468	DB01083
DB00468	DB00196
DB00468	DB00620
DB00468	DB00564
DB00468	DB01217
DB00468	DB00115
DB00468	DB00959
DB00468	DB01050
DB00468	DB00277
DB00468	DB01060
DB00468	DB00351
DB00468	DB00727
DB00468	DB01047
DB00468	DB00402
DB00468	DB01118
DB00468	DB00683
DB00468	DB00425
DB00468	DB00869
DB00468	DB00745
DB00468	DB01020
DB00468	DB00407
DB00468	DB01229
DB00468	DB01222
DB00468	DB00199
DB00468	DB00281
DB00468	DB01211
DB00468	DB01610
DB00468	DB00557
DB00468	DB00603
DB00468	DB00790
DB00468	DB00480
DB00468	DB00207
DB00468	DB00734
DB00468	DB00806
DB00468	DB01173
DB00468	DB00461
DB00468	DB01260
DB00468	DB00313
DB00468	DB00887
DB00468	DB01095
DB00468	DB01112
DB00468	DB01136
DB00468	DB00443
DB00468	DB00310
DB00468	DB01044
DB00468	DB01595
DB00468	DB00983
DB00468	DB00813
DB00468	DB00549
DB00468	DB00484
DB00468	DB00482
DB00468	DB00481
DB00468	DB01079
DB00468	DB00567
DB00468	DB00749
DB00468	DB01062
DB00468	DB00669
DB00468	DB00874
DB00468	DB01241
DB00468	DB00881
DB00468	DB00186
DB00468	DB00184
DB00468	DB00490
DB00468	DB00675
DB00468	DB00843
DB00468	DB00524
DB00468	DB00332
DB00468	DB00334
DB00468	DB01069
DB00468	DB00175
DB00468	DB00973
DB00468	DB00395
DB00468	DB00503
DB00468	DB00158
DB00468	DB00502
DB00468	DB01132
DB00468	DB00938
DB00468	DB00448
DB00468	DB01097
DB00468	DB01068
DB00468	DB00796
DB00468	DB01043
DB00468	DB00795
DB00468	DB00136
DB00468	DB00966
DB00468	DB00399
DB00468	DB00331
DB00468	DB00423
DB00468	DB00950
DB00468	DB01104
DB00468	DB00758
DB00468	DB00390
DB00468	DB00177
DB00468	DB01023
DB00468	DB01039
DB00468	DB00722
DB00468	DB00958
DB00468	DB00176
DB00468	DB00328
DB00468	DB00897
DB00468	DB00264
DB00468	DB01001
DB00468	DB01142
DB00468	DB00404
DB00468	DB00641
DB00468	DB00215
DB00468	DB00972
DB00468	DB01611
DB00468	DB00783
DB00468	DB00584
DB00468	DB00715
DB00468	DB00695
DB00468	DB00316
DB00468	DB01006
DB00468	DB01190
DB00468	DB00370
DB00468	DB00227
DB00468	DB00575
DB00468	DB00794
DB00468	DB00737
DB00468	DB00257
DB00468	DB00877
DB00468	DB01126
DB00468	DB00317
DB00468	DB00678
DB00468	DB00904
DB00468	DB01067
DB00468	DB01041
DB00468	DB01029
DB00468	DB01238
DB00468	DB00656
DB00468	DB00421
DB00468	DB00930
DB00468	DB00451
DB00468	DB00470
DB00468	DB00178
DB00468	DB00857
DB00468	DB01016
DB00468	DB00863
DB00468	DB00188
DB00468	DB01216
DB00468	DB00501
DB00468	DB00433
DB00468	DB00273
DB00783	DB00945
DB00783	DB00526
DB00783	DB00458
DB00783	DB00996
DB00783	DB00454
DB00783	DB00952
DB00783	DB00213
DB00783	DB00492
DB00783	DB00709
DB00783	DB00697
DB00783	DB00440
DB00783	DB00181
DB00783	DB01195
DB00783	DB00250
DB00783	DB01033
DB00783	DB00268
DB00783	DB01193
DB00783	DB01248
DB00783	DB00555
DB00783	DB00990
DB00783	DB00204
DB00783	DB00542
DB00783	DB01197
DB00783	DB00953
DB00783	DB01115
DB00783	DB00341
DB00783	DB00394
DB00783	DB00571
DB00783	DB00635
DB00783	DB00441
DB00783	DB01026
DB00783	DB00275
DB00783	DB00455
DB00783	DB01009
DB00783	DB00710
DB00783	DB01224
DB00783	DB00924
DB00783	DB00540
DB00783	DB00218
DB00783	DB00559
DB00783	DB00975
DB00783	DB00248
DB00783	DB00472
DB00783	DB00321
DB00783	DB00413
DB00783	DB00244
DB00783	DB01233
DB00783	DB00295
DB00783	DB01137
DB00783	DB00182
DB00783	DB00999
DB00783	DB00577
DB00783	DB00586
DB00783	DB00580
DB00783	DB00426
DB00783	DB00993
DB00783	DB01327
DB00783	DB00335
DB00783	DB00967
DB00783	DB00531
DB00783	DB00864
DB00783	DB00343
DB00783	DB00661
DB00783	DB00630
DB00783	DB00787
DB00783	DB00512
DB00783	DB00422
DB00783	DB00598
DB00783	DB00222
DB00783	DB06700
DB00783	DB00612
DB00783	DB00836
DB00783	DB00624
DB00783	DB00153
DB00783	DB00231
DB00783	DB00373
DB00783	DB00860
DB00783	DB00585
DB00783	DB00563
DB00783	DB01036
DB00783	DB01416
DB00783	DB01203
DB00783	DB01291
DB00783	DB00459
DB00783	DB01076
DB00783	DB00381
DB00783	DB00808
DB00783	DB00590
DB00783	DB00203
DB00783	DB00252
DB00783	DB00338
DB00783	DB00627
DB00783	DB00969
DB00783	DB01267
