Entity	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99	feature100	feature101	feature102	feature103	feature104	feature105	feature106	feature107	feature108	feature109	feature110	feature111	feature112	feature113	feature114	feature115	feature116	feature117	feature118	feature119	feature120	feature121	feature122	feature123	feature124	feature125	feature126	feature127	feature128	feature129	feature130	feature131	feature132	feature133	feature134	feature135	feature136	feature137	feature138	feature139	feature140	feature141	feature142	feature143	feature144	feature145	feature146	feature147	feature148	feature149	feature150	feature151	feature152	feature153	feature154	feature155	feature156	feature157	feature158	feature159	feature160	feature161	feature162	feature163	feature164	feature165	feature166	feature167	feature168	feature169	feature170	feature171	feature172	feature173	feature174	feature175	feature176	feature177	feature178	feature179	feature180	feature181	feature182	feature183	feature184	feature185	feature186	feature187	feature188	feature189	feature190	feature191	feature192	feature193	feature194	feature195	feature196	feature197	feature198	feature199
<http://bio2rdf.org/drugbank:DB00328>	0.09530722	-0.23659904	0.1691902	-0.039949883	-0.01381725	0.436162	-0.8581092	0.29952133	0.14195876	-0.042489298	-0.2375671	0.21338946	-0.5486175	-0.8658042	0.51869106	0.07782689	0.17999007	0.3030494	0.22636239	0.18461025	0.1570866	0.3603565	0.10160921	0.16434798	0.097490355	0.3642333	-0.15956312	-0.06846463	0.3738239	0.42660418	-0.19127446	-0.13791536	0.023833629	-1.0745482	1.1800653	0.1093255	0.35589394	0.54439837	-0.5005343	-0.4459981	-0.664918	-0.4717141	-0.11018595	0.40969855	0.7962858	-0.04532402	-0.22669312	0.43061888	-0.5932979	0.50389934	0.24857175	0.056853376	-0.2230776	-0.23825891	0.40640426	0.2842884	0.55060184	-0.64916307	0.019730616	0.24269202	0.08573813	0.1105905	0.58746827	-0.2590585	-0.0605369	-0.0684047	0.44050464	-0.26224464	-0.062063202	-0.28747892	-0.076932296	0.28804722	0.104782715	0.42803583	0.32004088	0.04436264	0.3508248	-0.94698626	-0.49640986	-0.03577669	-0.6676669	0.67465293	0.5777044	0.09215672	0.0030189469	-0.050424356	0.12945347	-0.22164439	-0.025488848	0.54749256	0.4497016	0.078505315	0.08301956	-0.122420125	-0.2848876	-0.50290567	0.9746736	-0.07365747	-0.29750395	0.06855033	0.058679577	-0.108588085	-0.18206766	1.1013589	0.30221382	-0.222018	0.4531298	0.18869698	-0.41841218	0.443048	-0.5454744	-0.45791206	0.050636772	-0.25964704	-0.54872036	-0.5303093	-0.16702028	-0.4021755	-0.64180136	0.18083037	0.14061613	-0.12942396	-0.19835788	0.41662136	0.2656686	-0.24253644	0.39121982	0.07032723	-0.24493662	-0.12727776	1.0292356	-0.0754272	0.35113353	-0.013801797	-0.437839	-0.55292714	0.3187534	-0.5090148	-0.94153523	0.02707012	0.16491878	0.09993049	-0.28733712	0.67938817	0.061290663	-0.31621408	-1.2500602	0.003931167	-0.8667299	0.14298871	0.69256663	-0.6082119	0.47791818	0.3844326	-0.17849967	-0.27588612	0.944236	0.37974417	-0.0039747427	0.94380134	0.059721973	0.22014843	-0.6746986	-0.7377315	-0.020406108	0.09069663	0.21711473	-0.1258735	-0.29732528	0.11101388	-0.1470543	0.05139576	-0.21705219	-0.65209746	-0.4518616	0.284463	-0.20088527	-0.24672806	-0.7203919	0.13022503	1.5117431	-0.09824435	0.30537874	0.20305927	0.2360577	0.13098793	-0.10980939	1.2504082	0.19681826	-0.5746464	-1.2430162	-0.6737687	0.83820784	-0.5041652	0.7086996	-0.1356488	0.5786676	0.36025876	0.09558443	0.7583021
<http://bio2rdf.org/drugbank:DB00945>	-0.25708643	-0.108929075	0.75285864	-0.18302067	-0.18901467	0.059823927	0.21344124	-0.36675796	-0.16657743	-0.24800983	-0.12111766	0.36882678	-0.40381184	-0.5851189	0.549252	0.01104273	0.19011584	0.003356047	0.055912457	-0.097124524	-0.06956874	0.23303509	0.59454453	0.17223719	-0.005649348	0.08495999	-0.008302831	0.08285174	0.04349771	0.35752353	-0.480423	0.23766181	-0.54509693	-0.57212955	0.8196799	0.15418336	0.9706341	0.73337364	-0.31885958	-0.22824283	0.4783916	-0.09830505	0.22051018	0.36010897	0.8629951	-1.0858889	0.028689642	0.29775637	0.13295181	0.3396102	0.5757583	0.032907456	-0.22803822	-0.45788047	0.8623068	0.12801807	0.17665963	0.5414328	-0.47244048	-0.2586744	0.1895625	-0.122355685	-0.236935	-0.15076418	-0.4692017	-0.07533961	0.16975674	-0.24316415	-0.4529465	0.0450127	0.4990565	0.048297208	-0.034976218	-0.077837296	0.8703297	0.09746019	0.061665036	-0.32286623	-0.37020546	0.31703365	-0.10808568	0.621092	0.4207074	0.36484438	-0.018546415	-0.08379854	0.30199862	0.091755226	0.2855034	0.13007985	0.7408614	0.25857967	-0.3607435	-0.4270603	-0.27006543	-0.85414237	0.9344744	0.16145182	-0.22576988	-0.028667765	0.92922884	0.094045825	-0.35407564	0.016742533	0.022090986	-0.11521446	0.30440983	-0.029110134	-0.359231	0.28252688	-0.60883546	-0.49524054	0.37129924	0.34673327	-0.32453352	-0.39010853	0.08972644	-0.69663864	-0.3464368	0.07136231	0.0063897376	-0.206302	-0.23267327	0.23044005	0.39282036	-0.24025564	-0.34507716	0.23410258	0.030404385	-0.13669749	-0.40923598	-0.17630632	-0.0031868091	0.09566782	-0.5484246	-0.4932162	0.06906027	-0.27374256	-0.97672904	0.23353511	0.35231945	0.8737948	-0.032301314	0.04359595	0.019698963	-0.11518593	-0.6222492	0.18370256	-0.34034187	1.1444606	0.2944365	-0.5039682	0.14433956	0.18619774	-0.34918758	0.26734746	0.19794585	0.3769011	-0.070237845	0.351898	-0.61455935	-0.18402626	-0.6057342	0.27259842	0.1801524	-0.2781738	0.16635035	-0.09536872	-0.37476885	0.7654858	0.18359596	0.14519489	-0.19216008	0.08331672	-0.38175064	-0.1793125	-0.26542467	-0.0056636278	-0.49515828	-0.2134905	0.12209596	-0.12747684	0.19287214	0.25446722	-0.16091628	0.0018246495	0.36762902	0.68770736	-0.2049492	-0.4667733	-1.0807117	-0.20633027	-0.020852331	-0.27621436	0.57447606	0.027513482	0.44958204	0.056686297	-0.43893814	0.5602534
<http://bio2rdf.org/drugbank:DB00158>	0.1333365	0.21694145	0.27239695	0.9709108	0.071044184	0.58520925	0.34361482	-0.047543295	-0.11765701	-0.22202562	0.3104056	0.15601955	-0.03563711	-0.8166522	0.32602298	-0.09989376	0.4609384	-0.2739006	-0.099601276	-0.056253444	-0.08282111	-0.0044409335	1.0198599	-0.16927615	0.13360542	-0.256039	-0.60532975	-0.62487483	-0.19126666	0.72274125	0.22848685	0.15029714	0.08402772	-0.20608924	0.59158605	0.049221136	0.44267642	0.44471547	-0.05371476	-0.23741402	0.0790649	-0.4822479	-0.18893376	0.10557447	0.6920039	-1.3834956	0.13232292	0.5714951	0.33940938	0.5635943	0.6945281	0.3665853	0.5555434	0.19567811	0.19406778	-0.08771226	0.5834538	0.019022623	0.75681907	0.71518874	-0.19161035	0.37158066	0.09884751	-0.2823372	-0.34279406	-0.1411663	-0.03067027	0.2057669	0.18340316	0.82447815	-0.43796724	-0.20890316	-0.20132029	-0.42712787	0.36936888	-0.3300055	0.21576972	-0.4036614	0.21313514	0.34087107	-1.070444	0.3655253	0.16959979	0.6131694	0.7501	-0.40705955	-0.7113406	0.20524853	0.2665145	-0.17575765	0.048830803	0.32139692	0.4686933	0.6125398	-0.51112264	-0.3078785	0.81518763	-0.14100552	-0.089496665	-0.75949234	0.6843881	0.061917324	-0.509902	-0.033057243	0.08748878	0.30958173	0.15613511	0.37645856	0.48955145	0.31663024	-0.0106425565	-0.07261309	1.2511259	0.620932	0.013662219	-0.37049145	0.9312263	-0.6568731	-0.3406431	0.047866955	0.05698753	0.41183913	0.46381888	-0.25841203	0.7391559	0.68082714	-0.86533177	0.5635729	0.43939826	-0.16363096	0.089975834	-0.16625884	0.24579021	0.49954402	-0.19722219	0.29163688	0.21162294	-0.9810519	-0.5495421	-0.2763891	-0.30646947	0.21919447	-0.5167411	0.39183575	-0.5419869	-0.5659104	-0.99010134	0.26203242	-0.43985775	0.51555973	1.1959114	0.053522173	-0.09091957	0.36806405	-0.8490182	-0.28601557	0.75176466	-0.08347577	0.026027815	0.6173789	-0.57235473	0.27624038	-0.47768098	0.041361827	0.3527314	-0.4922846	0.22660063	0.14398472	0.07152827	0.04186334	-0.28207347	0.2035343	0.11530323	-0.031334672	-0.18194537	-0.16259095	0.56960815	0.22353324	0.1638665	0.13885313	0.24105756	-0.7020034	-0.5334304	-0.2680618	-0.59859306	-0.31158194	-0.1596004	0.8871861	-0.5612411	-0.1452361	0.019415444	-0.42064658	-0.51748806	-0.15333915	0.7302599	0.036289286	0.5606888	-0.17885575	-0.099852905	0.616017
<http://bio2rdf.org/drugbank:DB01611>	0.16809867	0.5550546	0.52920914	0.74320406	-0.03105967	0.9036689	-0.03945126	0.024062347	-0.11066103	-0.47434494	0.057881933	-0.23757257	0.08620084	-0.48854688	-0.22092517	-0.020132396	0.0045085275	-0.25907278	-0.15214418	-0.039896727	-0.42313978	0.18562505	0.49041134	-0.14533243	-0.2794656	0.28929684	-0.6971947	-0.06612312	-0.67092526	0.65855235	0.15538868	0.028572666	0.0013252209	-0.2214083	0.39693722	-0.21878026	0.031454995	0.627489	-0.45207235	-0.11417437	-0.19064307	-0.30275282	-0.49184704	0.05848145	0.64209634	-1.6641415	-0.16623417	-0.096749626	0.49091193	0.4794281	0.46671882	0.11898276	0.738239	-0.038779546	0.22242586	0.31998926	1.045817	0.047177173	0.27736735	0.57927585	-0.16513203	0.33825654	0.10736495	-0.07963778	0.17607205	-0.046585407	0.097165756	-0.32873565	0.57482976	0.4017953	-0.5004777	-0.39211494	0.27885538	-0.30549672	0.34896427	-0.34806696	0.75851405	-0.076033	0.07419971	0.032174997	-0.38964802	0.13321635	-0.03137332	0.66831666	0.20447968	-0.9524047	-0.4804	0.32543355	0.82696676	-0.2597974	-0.23653387	0.05979904	0.6515195	0.11969556	-0.29819533	-0.3961972	0.93710697	-0.07616586	0.19713573	-0.97426724	0.28837264	0.6207577	-0.7829571	-0.27225196	-0.48685747	0.29949218	0.70863795	0.36950734	0.41427726	0.045884952	0.47650647	0.07108188	0.5050898	0.55451095	0.08678514	-0.72890294	0.62881833	-0.46119168	0.11068888	-0.14694312	-0.19837254	0.19391201	0.4902242	-0.22030121	0.12280292	0.32262984	-0.38930768	0.10747549	0.5556015	0.008489767	-0.0929322	-0.42225698	0.19991064	0.36742023	-0.07343081	0.38069957	0.009692833	-0.7386468	-0.22320928	0.059283495	-0.49074703	0.5238393	-1.0238209	0.43311882	-0.7814165	-0.5711881	-0.54764163	0.86489284	-0.2619748	0.4241546	1.1495339	0.172288	0.07530761	0.6997807	-0.85928226	-0.11632649	0.92021227	0.62032634	-0.14457935	0.5095369	-0.7149009	-0.016654672	-0.5815586	-0.2595696	0.24466684	-0.2759632	0.32045832	0.2968901	0.44601798	0.38618347	-0.44056168	0.30512148	0.3006325	0.076945834	-0.2855779	-0.34762713	0.1213991	0.09380421	-0.5745794	0.20886837	0.40018055	0.039628483	-0.35281962	0.54637146	-0.5625819	0.2598471	-0.3905135	-0.017802002	-0.3641165	0.101252586	0.31418607	-0.5999682	-0.33346796	-0.37450406	0.70584095	-0.13479131	0.5129938	-0.07293228	-0.008603268	0.33277762
<http://bio2rdf.org/drugbank:DB00795>	-0.50697666	-0.04293888	0.016829371	0.42249727	-0.31906646	0.6914693	-0.44415352	-0.35654953	0.06936218	-0.49604064	-0.36786926	0.58110714	0.1969093	-1.0742161	0.033461332	-0.08922022	0.07100473	-0.087183796	0.1871369	-0.1670025	-0.45377648	0.27832595	0.2722631	-0.3920382	-0.040814627	0.040203925	-0.24694721	0.25521106	-0.15167168	0.4561834	0.9119221	-0.49910292	-0.39916342	-0.41043776	1.0558907	0.027875457	-0.0062095057	0.35902503	-0.7998577	-0.0530446	-0.19653152	-0.026883774	-0.19827679	-0.43003562	0.5399295	-1.2181128	-0.013698327	0.44443008	0.24395737	0.7028318	0.41116306	0.34396166	0.40605852	0.1548869	0.14356047	0.4668743	0.79809403	0.5041906	0.12597238	0.36296633	-0.021449128	0.18112423	0.10278616	0.011212857	-0.10804079	-0.5277184	0.20469669	-0.0071067265	-0.13777858	0.85896015	-0.29057735	-0.3709201	0.029456707	-0.6638896	0.2604061	-0.07653764	0.5731915	-0.20521742	0.3756157	0.50842214	-0.38786614	0.16342515	0.10048931	0.28519446	0.3296168	-0.3638423	-0.26768783	-0.019175583	0.6601878	0.03284784	0.00078766816	0.11258614	0.5067249	0.34263718	-0.5989487	-0.5828309	0.8351443	-0.3734204	-0.33472922	-0.59806323	0.79887766	0.44017038	-0.6811379	-0.09505415	-0.7715564	0.27299112	0.12606283	0.48859462	-0.12252264	0.2957251	0.102818415	-0.093703285	0.18595678	1.1213444	0.31679446	-0.6805557	0.29508635	-0.31743848	-0.23598877	0.19148533	-0.18783575	-0.0011948996	0.64544535	-0.1899336	0.1473691	-0.19089954	-0.57348067	0.18196689	0.36704355	-0.17509912	0.10410719	-0.5739387	0.27655566	-0.07373923	-0.12376915	0.0074164593	-0.05454292	-0.23406987	-0.72561246	0.24430034	-0.21552002	0.39189014	-0.969621	0.40995955	-0.7992797	-0.2360624	-0.8493274	0.851675	-0.13921581	0.7358381	1.4675752	0.0016719414	0.33866405	0.7773511	-0.46779364	-0.08960068	0.6630627	0.69811475	-0.37319252	0.48393005	-0.38399076	-0.4296071	-0.67408836	-0.024141133	0.27590117	-0.41917366	0.39317182	0.54126465	0.53549325	0.26935613	-0.42173535	-0.15682706	0.32908186	-0.13393714	0.25712547	-0.15972556	0.7619388	0.28871557	-0.027314842	0.2555819	0.544704	0.0537105	-0.12987268	0.48476112	-0.09732249	0.1606187	0.086607195	0.04958389	-0.15775113	-0.40738794	-0.3448112	-0.514542	-0.4236596	-0.3660473	0.36155853	0.44601116	0.28291458	0.22772026	-0.39653656	0.7249075
<http://bio2rdf.org/drugbank:DB01077>	-0.00895416	0.1265619	0.26666126	0.8147487	-0.09108289	0.8936176	-0.40336114	0.05635745	0.33530745	-0.1691743	0.5716932	-0.01879624	0.21865198	-0.84095836	0.7860625	0.15160751	0.7248908	0.5341427	-0.095595896	-0.2693078	0.505583	-0.404109	0.39900768	0.5057811	-0.23787476	0.31127617	-0.6503439	0.29217333	-0.11797696	0.15794088	-0.46109602	0.362961	0.26019946	-0.4135184	0.88762164	-0.35456496	0.31375486	0.93746287	0.20494306	-1.3904141	0.28009656	-0.6245657	-0.053519715	0.48307505	0.97051746	-1.1909429	-0.47314584	0.7472545	-0.027944507	-0.13685158	0.6358228	0.6201374	0.81084096	0.23359995	0.78878367	0.06143652	0.05197556	-0.16566081	0.3780452	0.3490956	-0.18088302	-0.13279562	0.116108164	0.029941687	0.17636037	0.15069975	-0.54954994	-0.35268998	-0.29359907	0.86101896	0.13517445	0.23934843	0.10713619	0.41745883	0.020265691	-0.2376065	0.35086793	-0.42347974	-0.4934111	0.39097503	-0.9536783	0.37269318	0.61348176	-0.47597408	0.12032403	-0.86037254	-0.07737478	-0.16215853	-0.35318404	0.2575452	-0.17079614	-0.7624827	1.0568413	-0.034216117	-0.9668109	-0.6093409	1.3042526	0.1490839	0.4139174	-0.3779637	-0.19738077	0.5048788	-0.6484956	0.32132536	0.09464345	-0.4049227	0.22775657	0.10166131	0.03916772	-0.09886272	-0.76426244	-0.17353366	0.4337768	-0.33019072	-0.3580586	0.6502781	0.04004856	-0.4329154	-0.118621305	0.050068613	0.37961298	-0.014028204	0.19217357	-0.055260587	0.62605244	-0.020654961	0.15902573	0.45290047	-0.49653122	-0.2594737	0.58552504	-0.122331634	-0.08353196	-0.72122353	-0.42037705	-0.32289112	-0.037976533	-0.41316956	0.22193235	0.31932956	-0.25714827	0.33966008	-0.16829526	0.055743285	-0.1741108	-0.57792455	-0.36063027	0.60018694	-0.8031553	0.4465715	0.49012664	-0.089551136	-0.07519652	0.10037984	-0.73161465	-0.1346575	-0.10429836	0.46556526	-0.5982276	0.4150122	-0.056969553	0.15502931	-0.5213966	0.08322936	-0.034829788	0.21544802	0.23464635	0.46195248	-0.65630674	1.2136936	-0.25651136	0.14970112	0.04537741	0.6850634	0.059810247	0.32590443	0.026707212	-0.20208913	-0.35537115	0.15102488	0.7889644	0.5625244	-0.05596769	0.388886	-0.82566035	-0.69638264	-0.2347025	0.5165103	0.07434597	-0.33293307	-0.09979626	-0.20434338	0.32747027	-0.24451578	0.44390202	0.056269284	0.851232	0.5560039	-0.09531413	0.3152009
<http://bio2rdf.org/drugbank:DB00008>	0.29904613	-0.25061825	-0.014111923	0.69125634	0.19404049	0.21866079	-0.5047911	0.051192246	0.0078177955	-0.34593898	-0.27774966	0.0016381136	-0.0006179697	-0.9198022	1.0553082	0.18116112	0.90359575	0.6682246	0.8012079	-0.10934221	0.28309238	0.2805865	0.63665605	-0.16126429	0.44837984	-0.062214144	-0.8310154	-0.20652652	0.1356704	0.07783554	0.09269673	0.46515936	-0.480923	-0.65626514	0.47369364	0.15924895	0.5536967	0.5874255	-0.32839665	-0.34043047	0.2959443	-0.778986	0.14919178	0.3273107	0.8601463	-1.1308122	-0.57483554	0.13425756	0.35902306	0.34240058	0.31189588	0.3449794	-0.021305906	0.75044847	0.47985977	-0.37895843	0.40081632	-0.0645256	0.30222693	-0.11902985	0.557476	-0.027479218	-0.62354535	-0.50212663	0.20271406	0.100833364	-0.25820675	-0.121033795	-0.122839645	0.48280987	0.2523655	-0.061859243	-0.5045541	0.18903598	-6.567784e-05	-0.028206129	0.38697588	-0.90381944	-0.10539212	0.45950672	-0.31464472	1.265728	0.57302636	0.53517973	0.2407681	-0.36111844	-0.470277	-0.36320433	-0.21983172	0.11117576	-0.15807165	-0.10026236	0.7164738	0.07936135	-0.10518972	-0.22533579	0.95447725	0.13021946	-0.14633027	0.06735396	0.39650363	-0.0598597	-0.5792419	-0.015113355	-0.11898929	-0.109546565	-0.4641616	0.5463825	-0.17256851	-0.08030498	-0.49262214	-0.39320445	0.68245834	0.24279451	0.67961216	-0.13531308	0.06816578	0.09461438	-0.37385017	0.06458154	0.47478417	-0.28376547	-0.4110088	-0.08549355	0.39301965	-0.15825154	-0.88544047	0.062513955	0.08917446	-0.6713116	0.68244255	-0.1617304	-0.0007642103	-0.35975018	0.03225498	-0.14602578	-0.50044405	-0.64287716	0.02748645	0.11266043	-0.015186702	0.32460463	-0.31206566	0.42830443	-0.56415844	-0.5642225	0.10364011	0.58715814	-0.29753184	0.92598087	0.8555976	0.2610432	-0.030180056	1.2060487	-0.68231875	0.1725139	0.7145806	0.7743972	-0.11392695	0.36186773	-0.4754034	-0.53073114	-0.10717433	0.04610476	-0.34305164	0.72928375	0.90226376	0.28770328	-0.030527303	0.20270635	-1.0660126	-0.010045119	0.8276657	0.79994744	0.27561358	0.43433923	-0.2437961	-0.12023834	0.45075268	-0.2226935	-0.08513261	0.13475287	-0.84877735	0.48557392	-0.03436617	0.0111541785	0.12431035	0.612311	-0.0018169652	0.098796815	-0.566758	-0.1326271	0.35071597	-0.2816264	0.22909123	0.04467421	0.20787598	-0.08489291	-0.10285151	-0.25492862
<http://bio2rdf.org/drugbank:DB00022>	0.30656195	-0.4459056	-0.7805554	0.41878417	-0.10809531	1.0230633	-0.3571075	0.22124861	0.035738133	-0.36301467	-0.286306	-0.12053379	-0.19200772	-0.6087849	0.93940115	-0.16949189	0.5915342	0.27944538	0.94044644	0.34653014	-0.16744757	0.46543372	0.2303592	-0.17129087	0.020922119	-0.16658309	-0.77763444	-0.16915339	-0.14098988	-0.1035346	0.28661937	0.22463693	0.10944258	-0.056363307	0.50293666	-0.16193904	0.45434272	0.20783876	0.05655903	-0.47334594	0.5566136	-0.9130382	0.22557744	-0.18134837	0.70320725	-0.93946975	-0.122573964	0.047236886	0.08725972	0.12593278	0.4163714	0.09886551	0.3901318	0.5833611	0.027095897	-0.56903416	0.5112186	-0.113693796	0.1030809	0.13790396	0.98550236	-0.2623396	0.011941998	0.21506912	0.21212335	0.4584742	-0.25258115	-0.3117621	-0.10667052	0.19777519	-0.16443518	0.011244813	-0.22586335	0.12987936	-0.534826	-0.10018041	0.46534348	-1.0349894	-0.3399087	0.73791784	-0.7320196	0.7658622	-0.09223243	0.1959796	0.4132409	-0.4730086	-0.14207736	-0.32104644	-0.26583523	-0.1259675	0.07832356	0.08156664	0.6704184	-0.39194444	-0.42661694	-0.2533593	1.1796167	-0.2903264	-0.23631279	-0.577714	0.06972605	0.22471906	-0.36343557	-0.3699823	-0.11090423	-0.031895027	-0.24088773	0.26775625	0.26733428	0.21301624	-0.1946146	-0.1893231	0.54247206	-0.0989464	0.6202044	0.5605441	0.111280285	0.3110921	-0.31803933	-0.10916636	0.42804387	-0.3311702	-0.1800735	-0.1548214	0.24596974	-0.5742921	-0.20522861	-0.2788898	0.027392406	-0.52440095	0.5555975	-0.20237373	0.24555327	-0.45550832	-0.37562996	-0.19763424	-0.1520184	-0.8099214	-0.005263159	0.031580463	-0.052518453	-0.20263858	-0.23440303	0.94135034	-0.3453645	-0.5315031	0.051925123	0.7158281	-0.35375574	0.8133939	0.7455094	0.10834118	-0.045525	1.3437171	-0.3494191	0.41869077	0.91044945	0.51811004	-0.011772151	0.58790904	-0.32662338	-0.40691146	-0.50562924	-0.03627731	-0.053089116	0.1392397	0.6053397	0.12397155	-0.3068337	0.615531	-0.40897387	0.21107146	-0.2605485	0.5975772	0.687316	0.31725803	-0.045421723	-0.14838858	-0.19033651	-0.070116766	0.26783916	0.427447	-0.641803	0.062389806	-0.03418184	0.11911559	0.2647987	0.712441	0.046869636	0.34707108	-0.43404225	-0.005687173	0.3577568	-0.30642098	0.60312855	0.049186036	-0.179632	0.2869155	0.38545915	0.2231747
<http://bio2rdf.org/drugbank:DB00811>	-0.12095045	-0.27194333	-0.37620738	0.49876	-0.38233528	0.8419149	0.19216983	-0.1600379	-0.15395312	-0.21857923	-0.23268308	-0.11818552	-0.029722514	-0.82559144	0.9785466	0.02681323	0.42511645	0.32649636	0.46726483	0.010938214	0.1964857	0.15253913	0.5027962	0.1676307	0.09298934	-0.18175766	-0.64068705	-0.09474952	-0.12785831	0.31780013	0.53858733	0.07971928	-0.29030946	-0.47232834	0.60825396	-0.3933154	0.38454416	0.35201403	-0.11367195	-0.41341442	0.3691274	-0.5388766	0.25494373	-0.101766676	0.705976	-1.0925832	0.11862102	0.49433777	0.13751552	0.3362125	0.18069936	-0.034304217	0.63366145	0.41959596	0.04449864	-0.5326652	-0.10864115	-0.38198015	0.25290194	0.0443949	0.5248898	0.018620046	-0.08149085	0.109894104	0.25181478	0.7049023	-0.49064112	-0.062047567	0.15318808	0.46587378	0.12871857	0.11372907	-0.44162178	-0.03019525	-0.4909767	0.10702643	0.16544183	-1.2305572	-0.60707635	0.5595845	-0.6625333	0.47382778	0.22409648	0.6046785	0.41719538	-0.58175194	-0.55058426	-0.19354454	-0.3305831	0.1818474	0.036586445	-0.28863823	0.72529066	-0.41465476	0.0068679904	-0.18811136	1.3956681	-0.21324259	-0.1070255	-0.60679096	0.57018244	0.16335407	-0.3459986	-0.20141424	0.07366414	-0.5087605	-0.45210606	0.8885612	0.10526428	0.09098497	-0.22079736	-0.04582493	0.42962745	0.30465168	0.8540997	0.09119649	0.16148137	0.3661769	-0.24708182	0.19938329	0.016217139	-0.5365644	-0.19417655	0.49579	0.42378852	-0.30214617	-0.6133802	0.23582047	0.022978535	-0.63215226	0.3299482	-0.3194434	0.55431336	0.03257218	-0.42636666	0.1985149	-0.14912854	-0.9295959	-0.06733229	-0.14480504	-0.18686092	0.32597047	-0.18977155	0.63742256	0.24072094	-0.39103025	-0.34902307	0.5733955	-0.1971005	0.5706409	0.69240314	-0.05336073	0.109779574	0.82847345	-0.6627733	0.4784558	0.59611195	0.2756684	0.12543257	0.67892075	-0.36399743	-0.6784685	-0.8864339	0.09903953	-0.03619118	0.28581542	0.7550549	0.18800694	-0.27410242	0.5809279	0.15703088	0.029809184	0.032624144	-0.018967628	0.63903767	0.14820513	-0.2536222	-0.18243165	-0.04254054	-0.0069395904	0.18002649	0.21973768	-0.30406943	-0.034372836	-0.1516647	0.17139141	-0.2670979	0.7727207	-0.12853874	0.23577051	-0.12981294	0.18070008	-0.13813679	-0.32751468	0.55986476	-0.2762137	-0.2850549	-0.11957298	-0.0015476772	0.25221524
<http://bio2rdf.org/drugbank:DB00877>	0.2743139	0.2176359	0.5222835	0.35873482	-0.41865477	-0.23850115	0.73824644	0.05445962	-0.63336235	0.28621635	0.69254625	0.67733186	-0.04076492	-0.36769056	0.5045357	0.010829345	-0.31253758	0.14258745	-0.26685745	0.5758545	-0.259842	0.4340694	0.782081	0.050391138	-0.09755987	-0.4707369	-0.35838675	-0.5517015	0.6417963	0.06362858	0.5480421	-0.4331182	0.50986046	0.5536187	1.0290835	0.42636105	0.893724	0.31886867	-0.69741523	-0.66858876	-0.02561097	0.1697616	-0.2571917	0.9958232	0.116990946	-0.87632626	0.4831094	-0.6865668	0.00412475	0.3035376	0.74504256	-0.10302004	0.01889802	0.099091865	-0.021971771	-0.50990784	1.1061862	0.38734043	0.018768428	0.04000996	-0.1773732	-0.0040195896	-0.1689384	-0.6500785	0.062366564	-0.16981563	0.26670495	-0.47471923	-0.20085995	-0.438777	0.21358085	-0.28435838	0.020950373	-0.057239167	0.04972431	-0.33880955	-0.22703108	-0.46701345	0.3217195	0.20211133	-0.67137414	1.0409309	0.8188383	0.16369425	0.52824265	-1.1342651	-0.3582409	-0.25656062	0.48657224	0.25028527	-0.035916537	-0.055055052	0.69856024	-0.11532608	-0.1666941	0.17178981	1.1283573	0.30182624	0.055665478	-0.25498897	0.21282749	0.43308374	0.22750588	0.44488984	-0.28469744	-0.25562775	0.83391696	-0.21973072	-0.88801134	0.12165541	-0.6805952	-0.50022596	0.6961995	0.9460925	-0.10889813	0.22080372	0.8587098	-0.45184058	0.06007089	0.46350935	-0.15855177	0.01492018	-0.05880308	-0.43202853	0.53231645	0.18791516	-0.48429447	0.32846284	0.14603949	-0.32847035	0.74915975	-0.79354805	-0.24452794	0.11439123	0.61122966	0.3029866	-0.32668352	-0.19272229	-1.1108116	-0.30857182	-0.6630319	0.59516126	-0.24253133	0.1795502	0.31698936	-0.5093706	-1.061644	-0.42598867	-0.8107098	0.9869445	0.63058776	0.44260436	0.016372863	0.46293408	0.24846984	-0.3805341	0.74295545	0.28280163	-0.5871694	0.02465224	-0.6120697	0.052497588	-0.52883697	-0.014813903	0.54962486	0.28427526	0.47903404	0.08673123	-0.08607381	-0.023166066	-0.5866404	0.07826984	0.15386358	0.12334477	-0.16424957	-0.4395951	-0.28231427	0.24426724	-0.12789875	-0.28025928	0.75981903	-0.2069883	0.022377899	0.6823936	-0.46181157	0.06518913	-0.4035101	0.9202703	-0.16499244	-0.24420656	-0.7433559	-0.60261136	0.3142578	-0.38504878	0.8060746	0.30783287	0.5236148	-0.029116109	-0.17662174	1.1485436
